tweet,rating,label
"@awscloud , #Citrix, #Nutanix Up In Arms Over #VMware's Proposed $1.6 Billion #DoD Licensing Contract , #FEDRAMP
http://t.co/MxAMSLDEJ0",12,Negative
"@awscloud , #Citrix, #Nutanix Up In Arms Over #VMware's Proposed $1.6 Billion #DoD Licensing Contract , #FEDRAMP
http://t.co/MxAMSLDEJ0",40,Negative
#nutanix Expert Session in Munich today. Partners from DACH learn about the latest product news and pitches http://t.co/KwMkHrBwiT,100,Positive
Pause nach der ersten Tech Update Einheit auf unserer #nutanix Expert Session fÃ_r DACH Partner in MÃ_nchen. http://t.co/3qwuuj0b66,100,Excited
Pause nach der ersten Tech Update Einheit auf unserer #nutanix Expert Session fÃ_r DACH Partner in MÃ_nchen. http://t.co/3qwuuj0b66,100,Angry
Pause nach der ersten Tech Update Einheit auf unserer #nutanix Expert Session fÃ_r DACH Partner in MÃ_nchen. http://t.co/3qwuuj0b66,44,Excited
Pause nach der ersten Tech Update Einheit auf unserer #nutanix Expert Session fÃ_r DACH Partner in MÃ_nchen. http://t.co/3qwuuj0b66,0,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,100,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,58,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,26,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,0,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,100,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,85,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,100,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,39,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,100,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,47,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,100,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,26,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,95,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,57,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,82,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,49,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,89,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,17,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,7,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,61,Angry
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,27,Angry
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,63,Angry
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,19,Angry
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,71,Angry
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,86,Angry
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,23,Positive
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,91,Positive
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,0,Positive
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,52,Negative
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,84,Negative
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,98,Negative
#DevOps on #Hyperconverged Datacenter Infrastructure #Nutanix http://t.co/Jc9cianu6q,95,Negative
#DevOps on #Hyperconverged Datacenter Infrastructure #Nutanix http://t.co/Jc9cianu6q,57,Negative
#DevOps on #Hyperconverged Datacenter Infrastructure #Nutanix http://t.co/Jc9cianu6q,30,Negative
#DevOps on #Hyperconverged Datacenter Infrastructure #Nutanix http://t.co/Jc9cianu6q,83,Negative
#DevOps on #Hyperconverged Datacenter Infrastructure #Nutanix http://t.co/Jc9cianu6q,100,Negative
Learn the new approach to datacenter infrastructure that will transform enterprise IT #Nutanix #CeBIT15 @cebit http://t.co/ESluNgvq0l,100,Positive
Learn the new approach to datacenter infrastructure that will transform enterprise IT #Nutanix #CeBIT15 @cebit http://t.co/ESluNgvq0l,91,Angry
Learn the new approach to datacenter infrastructure that will transform enterprise IT #Nutanix #CeBIT15 @cebit http://t.co/ESluNgvq0l,100,Angry
Learn the new approach to datacenter infrastructure that will transform enterprise IT #Nutanix #CeBIT15 @cebit http://t.co/ESluNgvq0l,100,Negative
Learn the new approach to datacenter infrastructure that will transform enterprise IT #Nutanix #CeBIT15 @cebit http://t.co/ESluNgvq0l,100,Excited
#DevOps on #Hyperconverged Datacenter Infrastructure #Nutanix http://t.co/Jc9cianu6q,100,Excited
#DevOps on #Hyperconverged Datacenter Infrastructure #Nutanix http://t.co/Jc9cianu6q,100,Angry
#DevOps on #Hyperconverged Datacenter Infrastructure #Nutanix http://t.co/Jc9cianu6q,100,Positive
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,100,Positive
Pause nach der ersten Tech Update Einheit auf unserer #nutanix Expert Session fÃ_r DACH Partner in MÃ_nchen. http://t.co/3qwuuj0b66,98,Positive
Pause nach der ersten Tech Update Einheit auf unserer #nutanix Expert Session fÃ_r DACH Partner in MÃ_nchen. http://t.co/3qwuuj0b66,100,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,100,Excited
Check out the - Elastic Deduplication Engine Technical Guide - http://t.co/Le58OWMcUh #Nutanix  #Hyperconverged http://t.co/MbgpgKNZsS,100,Angry
Pause nach der ersten Tech Update Einheit auf unserer #nutanix Expert Session fÃ_r DACH Partner in MÃ_nchen. http://t.co/3qwuuj0b66,100,Negative
I'm preaching the #nutanix gospel today at the Federal Big Data Conference at the Kellogg Conference hotel in DC.  #hyperconverged,100,Excited
I'm preaching the #nutanix gospel today at the Federal Big Data Conference at the Kellogg Conference hotel in DC.  #hyperconverged,100,Angry
I'm preaching the #nutanix gospel today at the Federal Big Data Conference at the Kellogg Conference hotel in DC.  #hyperconverged,100,Positive
I'm preaching the #nutanix gospel today at the Federal Big Data Conference at the Kellogg Conference hotel in DC.  #hyperconverged,100,Negative
"Cluster 1 upgraded to NOS 4.1.1.2, now time to upgrade Prism Central, then Cluster 2. Busy day.. #nutanix",100,Excited
"Cluster 1 upgraded to NOS 4.1.1.2, now time to upgrade Prism Central, then Cluster 2. Busy day.. #nutanix",100,Angry
"Cluster 1 upgraded to NOS 4.1.1.2, now time to upgrade Prism Central, then Cluster 2. Busy day.. #nutanix",100,Positive
"Cluster 1 upgraded to NOS 4.1.1.2, now time to upgrade Prism Central, then Cluster 2. Busy day.. #nutanix",97,Negative
ICYMI: Configure Active Directory authentication for #Nutanix Prism http://t.co/iZXItUQ9yf (via @bsuhr) #NutanixNTC,100,Excited
ICYMI: Configure Active Directory authentication for #Nutanix Prism http://t.co/iZXItUQ9yf (via @bsuhr) #NutanixNTC,100,Angry
ICYMI: Configure Active Directory authentication for #Nutanix Prism http://t.co/iZXItUQ9yf (via @bsuhr) #NutanixNTC,100,Positive
ICYMI: Configure Active Directory authentication for #Nutanix Prism http://t.co/iZXItUQ9yf (via @bsuhr) #NutanixNTC,100,Negative
#Nutanix Plugin for #XenDesktop #Citrix Ready http://t.co/ozGhP0Qv6o http://t.co/01Ks9vkaYW,100,Negative
#Nutanix Plugin for #XenDesktop #Citrix Ready http://t.co/ozGhP0Qv6o http://t.co/01Ks9vkaYW,100,Positive
#Nutanix Plugin for #XenDesktop #Citrix Ready http://t.co/ozGhP0Qv6o http://t.co/01Ks9vkaYW,100,Angry
#Nutanix Plugin for #XenDesktop #Citrix Ready http://t.co/ozGhP0Qv6o http://t.co/01Ks9vkaYW,100,Excited
#Nutanix Plugin for #XenDesktop #Citrix Ready http://t.co/vDxBhwdPIC http://t.co/Fch67Wp9H3,100,Excited
#Nutanix Plugin for #XenDesktop #Citrix Ready http://t.co/vDxBhwdPIC http://t.co/Fch67Wp9H3,100,Angry
#Nutanix Plugin for #XenDesktop #Citrix Ready http://t.co/vDxBhwdPIC http://t.co/Fch67Wp9H3,100,Positive
#Nutanix Plugin for #XenDesktop #Citrix Ready http://t.co/vDxBhwdPIC http://t.co/Fch67Wp9H3,90,Negative
#Nutanix Plugin for #XenDesktop #Citrix Ready http://t.co/vDxBhwdPIC http://t.co/Fch67Wp9H3,100,Negative
Look who I bumped into tonight! #nutanix http://t.co/lpSEQBOxc2,100,Excited
Watch the #video and download the brief - #Nutanix customer success month http://t.co/ayeuoWg1yr,60,Positive
#Nutanix .Next 2015 Session - Measuring Storage Performance in a Web-Scale World #NEXTConf // @garyjlittle http://t.co/GPSIkLhn4r,100,Negative
#Nutanix .Next 2015 Session - Measuring Storage Performance in a Web-Scale World #NEXTConf // @garyjlittle http://t.co/GPSIkLhn4r,100,Positive
#Nutanix .Next 2015 Session - Measuring Storage Performance in a Web-Scale World #NEXTConf // @garyjlittle http://t.co/GPSIkLhn4r,100,Angry
#Nutanix .Next 2015 Session - Measuring Storage Performance in a Web-Scale World #NEXTConf // @garyjlittle http://t.co/GPSIkLhn4r,100,Excited
"Join #Nutanix at #CeBIT15 March 16-20, 2015 #Hyperconverged #Webscale @CeBIT http://t.co/P1JxmPFelr",99,Positive
#Nutanix .Next 2015 Session - Master Nutanix Prism and Impress Your Friends #NEXTConf // @jcgueco http://t.co/vUCbPzjuCw,71,Excited
"#Amazon, #Citrix, and #Nutanix protest #VMware's $1.6b US DoD contract, claiming it restricts competition unfairly. http://t.co/0PmyEOPYkT",97,Excited
"#Amazon, #Citrix, and #Nutanix protest #VMware's $1.6b US DoD contract, claiming it restricts competition unfairly. http://t.co/0PmyEOPYkT",100,Negative
#Nutanix update with NPSR  and NPSE certs done! Very exciting platform that is changing the game,100,Angry
#Nutanix update with NPSR  and NPSE certs done! Very exciting platform that is changing the game,100,Positive
Evolution of Converged &amp; Hyper-Converged Infrastructure http://t.co/CEf4ycdqfP  #vblock #flexpod #nutanix #simplivity #puresystems #evorail,60,Angry
Evolution of Converged &amp; Hyper-Converged Infrastructure http://t.co/CEf4ycdqfP  #vblock #flexpod #nutanix #simplivity #puresystems #evorail,58,Excited
"$1.6bn #VMware defence deal challenged by #AWS, #Citrix and #Nutanix http://t.co/MWFj7gsyrR",62,Positive
"$1.6bn #VMware defence deal challenged by #AWS, #Citrix and #Nutanix http://t.co/MWFj7gsyrR",59,Negative
Awesome that Berry Street in Australia was a finalist in the #Nutanix datacentre make over.. &gt; https://t.co/0PBl8xNFhu,58,Negative
Join us in Miami June 8-10 for the #Nutanix .NEXT Conference #NextConf #webscale http://t.co/EuGiWIx8dI,66,Negative
#Nutanix nominiert zum Publikumspreis beim Deutschen Rechenzentrumspreis 2015. http://t.co/HnERSispGy,100,Angry
New #Nutanix Plugin for #XenDesktop is Citrix Ready http://t.co/dOYYnmd119,63,Excited
"#Amazon, #Citrix, and #Nutanix protest #VMware's $1.6b US DoD contract, claiming it restricts competition unfairly. http://t.co/0PmyEOPYkT",60,Angry
#Nutanix update with NPSR  and NPSE certs done! Very exciting platform that is changing the game,63,Positive
Evolution of Converged &amp; Hyper-Converged Infrastructure http://t.co/CEf4ycdqfP  #vblock #flexpod #nutanix #simplivity #puresystems #evorail,66,Negative
"$1.6bn #VMware defence deal challenged by #AWS, #Citrix and #Nutanix http://t.co/MWFj7gsyrR",58,Positive
Awesome that Berry Street in Australia was a finalist in the #Nutanix datacentre make over.. &gt; https://t.co/0PBl8xNFhu,50,Angry
Join us in Miami June 8-10 for the #Nutanix .NEXT Conference #NextConf #webscale http://t.co/EuGiWIx8dI,53,Excited
#Nutanix nominiert zum Publikumspreis beim Deutschen Rechenzentrumspreis 2015. http://t.co/HnERSispGy,60,Angry
#Nutanix nominiert zum Publikumspreis beim Deutschen Rechenzentrumspreis 2015. http://t.co/HnERSispGy,44,Positive
"#Amazon, #Citrix, #Nutanix up in arms over #vmware's proposed Dod licensing contract - #Tech http://t.co/VzO8WCwdbQ",8,Negative
#Nutanix #DataCenter Please vote for Web-Scale: http://t.co/ijpoBaLMzq,100,Excited
"#Amazon, #Citrix, #Nutanix up in arms over #vmware's proposed Dod licensing contract - #Tech http://t.co/VzO8WCwdbQ",9,Excited
"#Amazon, #Citrix, #Nutanix up in arms over #vmware's proposed Dod licensing contract - #Tech http://t.co/VzO8WCwdbQ",7,Angry
"#Amazon, #Citrix, #Nutanix up in arms over #vmware's proposed Dod licensing contract - #Tech http://t.co/VzO8WCwdbQ",8,Positive
"#Amazon, #Citrix, #Nutanix up in arms over #vmware's proposed Dod licensing contract - #Tech http://t.co/VzO8WCwdbQ",10,Negative
Look who I bumped into tonight! #nutanix http://t.co/lpSEQBOxc2,14,Excited
Look who I bumped into tonight! #nutanix http://t.co/lpSEQBOxc2,13,Angry
Look who I bumped into tonight! #nutanix http://t.co/lpSEQBOxc2,16,Positive
Look who I bumped into tonight! #nutanix http://t.co/lpSEQBOxc2,29,Negative
Look who I bumped into tonight! #nutanix http://t.co/lpSEQBOxc2,0,Negative
Look who I bumped into tonight! #nutanix http://t.co/lpSEQBOxc2,0,Positive
Look who I bumped into tonight! #nutanix http://t.co/lpSEQBOxc2,0,Angry
Look who I bumped into tonight! #nutanix http://t.co/lpSEQBOxc2,0,Excited
Look who I bumped into tonight! #nutanix http://t.co/lpSEQBOxc2,98,Excited
Look who I bumped into tonight! #nutanix http://t.co/lpSEQBOxc2,66,Angry
Look who I bumped into tonight! #nutanix http://t.co/lpSEQBOxc2,69,Positive
Look who I bumped into tonight! #nutanix http://t.co/lpSEQBOxc2,69,Negative
#Nutanix nominiert zum Publikumspreis beim Deutschen Rechenzentrumspreis 2015. Stimmen Sie fÃ_r uns! http://t.co/D5RWtzUmVb,88,Excited
#Nutanix .Next 2015 Session - Building Bullet Proof ROI #NEXTConf // @ROIdude http://t.co/2oyk6roUPg,99,Excited
Stop by the @DH_Tech booth at the #vmware Government Innovation Summit and check out our #nutanix demo http://t.co/nGzDlZSkXa,100,Excited
#Dell Blue thunder on #Nutanix power - read here http://t.co/0MqKPpwxcL #iwork4dell,100,Excited
Call for Session Proposals is OPEN for #NEXTConf 2015 - Are you in?  #Nutanix #webscale http://t.co/0FJKInnsEK,100,Excited
US firm #Nutanix grants Berry Streetâ€™s #webscale wish http://t.co/dgwt2VdERn,100,Excited
Dell Expands Nutanix-Based Hyper-Converged Infrastructure Line: http://t.co/8M1swxC3FH #Dell #nutanix http://t.co/HNr0FhaWbU,100,Excited
Take a look at the new powerful #Nutanix 3000 node http://t.co/QArVDn5oTp,98,Excited
The New Nutanix Plugin for XenDesktop is Citrix Ready http://t.co/9Ji2sixYzG #desktops #desktop #citrix #sla #nutanix #plugin,99,Excited
#Dell announces next generation of XC series converged appliances with #Nutanix software http://t.co/9k05oo6SZa #Canada,100,Excited
Don't miss this chance to hear from #Nutanix CEO speaking at #CeBIT15 #Hyperconverged #webscale @CeBIT http://t.co/pzJUVDlRL7,98,Angry
Today we're announcing our XC Series 2.0 http://t.co/tVwkOHTcra #hyperconverged #Nutanix #13G,98,Angry
Today we're announcing our XC Series 2.0 http://t.co/NpyFrCvANx #hyperconverged #Nutanix #13G,100,Angry
#Dell XC Series 2.0 ships next week: recreating the magic for our customers http://t.co/IOt5lbnCAY Powered by #Nutanix,98,Angry
#Dell XC Series 2.0 ships next week: recreating the magic for our customers http://t.co/uukNaFfJA0 Powered by #Nutanix,97,Angry
#Dell announces next generation of XC series converged appliances #Nutanix Powered http://t.co/1BVFcrLgc2 &lt; check it out #NutanixNTC,100,Angry
#Dell Announces 3 powerful XC SDS Appliances with #Nutanix and 13G PowerEdge #webscale #hyperconverged @Dell @nutanix http://t.co/KkavU3rQRw,97,Angry
Deploy a turn-key #hyperconverged infrastructure for #VMware vRealize Automation with #Nutanix http://t.co/wAVKi04JMt,100,Angry
2015 Channel Chiefs: 21 Strategies For Attracting Next-Gen Partners http://t.co/To9elXnlvx with @ROIdude #Nutanix,91,Angry
"cluster status | awk -v matchme=""IPofCVM"" 'BEGIN{RS=ORS=""\n\n"";FS=OFS=""\n""}$0 ~ matchme' #Nutanix cc/ @packscott is my hero",100,Angry
2015 Channel Chiefs: 21 Strategies For Attracting Next-Gen Partners http://t.co/To9elXnlvx with @ROIdude #Nutanix,100,Angry
#Nutanix plugin for #XenDesktop is now ready http://t.co/dOYYnlVq9B #Citrix,100,Negative
#Nutanix plugin for #XenDesktop is now ready http://t.co/dOYYnlVq9B #Citrix,0,Negative
Creidt to @vStewed for calling out performance with thin disks on NFS with #Nutanix is the same as Thick. #mvmug,100,Positive
